"state","county","clinton_pctvotes","trump_pctvotes","obama_pctvotes","pct_pop65","pct_black","pct_white","pct_hispanic","pct_asian","highschool","bachelors","income","trump_win"
"NM","Lea County",22.32,70.85,24.02,10.4,4.4,91.4,55.7,0.6,71.3,13.3,50.694,1
"NM","Lincoln County",26.3,66.5,31.83,26.3,1,93,31.5,0.5,86,23.6,43.014,1
"NM","Los Alamos County",52.19,31.92,48.72,16.6,0.7,89,16.7,6.4,97,63.4,106.686,0
"NM","Luna County",44.1,48.01,47.82,20.8,1.7,93.5,64.9,0.8,68.5,13.8,29.282,1
"NM","McKinley County",63.31,23.53,72.08,10.6,1,18.6,14,0.9,73,11.2,30.458,0
"NM","Mora County",63.11,27.25,74.96,22.7,1,93.7,80.6,0.5,84.1,9.5,28.481,0
"NM","Otero County",30.72,59.87,34.19,16.4,4.2,83.9,36.5,1.5,83.7,16.6,39.263,1
"NM","Quay County",28.62,62.2,37.39,23.7,1.8,92,44.7,1.2,81.5,13.2,30.802,1
"NM","Rio Arriba County",64.56,24.26,74.74,16.5,0.9,78.4,71.6,0.7,79.2,16.4,40.25,0
"NM","Roosevelt County",24.68,66.01,28.9,12.6,2.5,91.2,40,1.6,80.4,21.1,38.764,1
"NM","Sandoval County",45.23,42.49,50.28,15.1,2.6,79.2,37.4,1.6,90.8,28.3,58.017,0
"NM","San Juan County",28.2,61.3,34.11,13.1,0.9,57,19.5,0.6,81.6,15.2,48.196,1
"NM","San Miguel County",67.99,21.59,76.87,18.4,1.9,92,77.2,1.1,83.9,19.6,28.275,0
"NM","Santa Fe County",71.28,20.26,73.45,19.6,1.2,91,51.3,1.4,87,39.7,52.917,0
"NM","Sierra County",31.2,58.45,38.48,34,0.8,93.3,29.4,0.5,84,21.1,27.43,1
"NM","Socorro County",48.48,38.37,56.2,16.8,1.3,81.5,49.3,1.5,78.7,19.4,34.036,0
"NM","Taos County",70,17.95,78.06,22.3,0.8,88,56.1,1,87.5,29.5,32.637,0
"NM","Torrance County",28.32,59.12,37.86,18,2.2,90.4,41.3,0.5,80.7,14.7,31.161,1
"NM","Union County",18.84,71.92,26.87,19.7,2,92.2,41,0.6,77.3,17,38.902,1
"NM","Valencia County",39.52,48.17,48.73,15.4,1.7,89.6,59.5,0.9,80.7,16.6,42.506,1
"NV","Carson City",38.42,52.47,44.13,19.2,2.2,89.5,22.8,2.3,86.4,20.1,51.957,1
"NV","Churchill County",20.21,71.58,28.85,18,2.2,85.2,13.3,3.1,89.2,16.8,49.83,1
"NV","Clark County",52.4,41.75,56.36,13.3,11.6,72.2,30.3,9.9,83.9,22.1,52.873,0
"NV","Douglas County",30.33,62.45,35.65,24.5,0.9,92,12.2,1.7,92.7,25.7,60.1,1
"NV","Elko County",18.33,73.02,21.96,9.2,1.5,88.6,24.2,1.1,83.2,16.4,70.238,1
"NV","Esmeralda County",15.37,77.78,21.15,26,1.9,89.9,19.2,0.5,83.3,13.9,30.284,1
"NV","Eureka County",8.67,84.66,13.24,15,1.2,92,13.8,1,89.2,24.7,64.632,1
"NV","Humboldt County",21.55,70.28,30.24,10.6,1.2,90,26.1,0.9,82.9,12.6,59.472,1
"NV","Lander County",16.7,75.76,24.67,13.2,0.9,90.4,23.9,0.9,81.1,12,72.742,1
"NV","Lincoln County",13.37,78.38,18.59,19.8,3.5,91.9,7.7,0.8,82.7,16.3,40.143,1
"NV","Lyon County",25.86,67.36,34.38,19.7,1.3,90.1,15.8,1.7,84.3,16.7,46.137,1
"NV","Mineral County",31.9,59.04,42.41,25.1,4.6,71.6,10.8,2.5,88.1,11,35.017,1
"NV","Nye County",26.01,67.99,36.07,27.9,2.7,90.1,14.4,1.8,83.3,12.3,39.876,1
"NV","Pershing County",21.7,70.79,33.55,13.8,4.2,87.4,23.3,1.2,78.9,10.5,52.101,1
"NV","Storey County",29.4,63.17,39.76,27.8,1.6,91.8,7.8,2.1,93.9,21.5,61.573,1
"NV","Washoe County",46.36,45.17,50.72,14.6,2.6,85.3,23.5,5.8,86.9,27.3,53.04,0
"NV","White Pine County",18.74,72.17,26.54,15.1,4.8,86.8,14.9,1.1,86,13.8,48.586,1
"NY","Albany County",59.51,35.2,64.44,15.3,13.7,77.6,5.7,5.8,92.1,38.8,59.394,0
"NY","Allegany County",26.14,68.45,36.27,17.1,1.3,95.8,1.6,1.3,88.3,18.9,42.445,1
"NY","Bronx County",88.73,9.59,91.25,11.2,43.5,45.5,54.8,4.4,69.9,18.1,34.388,0
"NY","Broome County",45.34,49.03,50.92,17.5,5.7,87.3,3.9,4.2,89.6,26.1,45.958,1
"NY","Cattaraugus County",30.1,64.46,42.36,17.1,1.5,92.4,2,0.8,87.5,17.2,42.603,1
"NY","Cayuga County",40.51,53.76,54.32,17.1,4.3,92.7,2.8,0.7,86.3,19.6,51.581,1
"NY","Chautauqua County",35,59.57,45.04,18.1,2.7,93.9,7,0.7,87.4,20.7,42.429,1
"NY","Chemung County",37.34,57.31,47.79,17,6.8,88.5,2.9,1.4,88.8,21.5,48.804,1
"NY","Chenango County",32.81,60.86,47.24,18.9,1,96.7,2.1,0.5,86.7,17.1,43.941,1
"NY","Clinton County",47.38,46.45,61.99,15.2,4.5,92.2,2.8,1.4,84.6,22.1,50.282,0
"NY","Columbia County",48.15,46.8,54.77,20.9,5.2,90.6,4.5,1.8,87.2,28.2,57.336,0
"NY","Cortland County",43.29,49.97,53.37,15,1.9,94.8,2.6,1.1,90.1,23.5,47.151,1
"NY","Delaware County",32.77,61.94,44.15,21.9,2,95.4,3.7,0.9,86.7,19.8,44.47,1
"NY","Dutchess County",47.32,48.39,52.47,15.5,11.1,82.1,11.6,3.9,89.6,32.9,72.525,1
"NY","Erie County",50.12,45.35,56.94,16.5,13.9,80.3,5.1,3.2,89.8,30.9,50.653,0
"NY","Essex County",44.83,48.25,56.72,21,3.2,94.3,3.1,0.7,87.5,23.3,47.38,1
"NY","Franklin County",43.02,50.41,62.36,14.9,6.4,83.9,3.3,0.5,83.6,16.5,45.667,1
"NY","Fulton County",29.67,65.22,43.88,18.1,2,95.6,2.8,0.7,85.4,14.9,44.276,1
"NY","Genesee County",28.39,65.35,38.5,17.2,3.2,93.1,3,0.7,90.3,20.8,49.922,1
"NY","Greene County",33.76,61.19,43.32,20,6.5,90.4,5.5,0.9,86.4,20.1,49.655,1
"NY","Hamilton County",27.98,66.78,35.97,26.8,1,96.8,1.4,0.5,89.9,24.2,51.522,1
"NY","Herkimer County",30.04,64.56,44.8,18.8,1.2,96.6,2.1,0.6,88.7,20.5,45.047,1
"NY","Jefferson County",35.87,58.22,47.88,12.2,6.6,87.9,7.3,1.7,88.1,20,46.484,1
"NY","Kings County",79.74,17.91,81.43,12.1,35.2,49.3,19.5,12.1,78.5,30.6,46.085,0
"NY","Lewis County",27.42,67.07,44.96,16.6,0.9,97.2,1.7,0.4,87.6,13.6,46.84,1
"NY","Livingston County",33.41,61.25,44.25,15.8,3,93.7,3.4,1.4,89.2,24.4,53.518,1
"NY","Madison County",38.51,54.4,49.09,15.9,2,95,2,0.9,90.3,25.9,53.589,1
"NY","Monroe County",54.37,40.25,57.78,15.5,16.1,77.3,8.1,3.6,89.6,35.8,52.394,0
"NY","Montgomery County",34.18,60.67,46.96,17.7,2.7,93.9,12.6,0.8,83.3,16,44.156,1
"NY","Nassau County",51.25,45.94,52.87,16.4,12.6,76.1,16.1,9.1,90.2,41.5,97.69,0
"NY","New York County",87.17,9.97,84.2,14.4,18.3,64.7,25.9,12.5,86,58.9,69.659,0
"NY","Niagara County",38.24,57.24,49.4,17.4,7.1,88.3,2.6,1.1,89.9,22.2,47.955,1
"NY","Oneida County",36.66,57.81,46.49,17.5,6.8,87,5.3,3.7,86.6,22.4,48.729,1
"NY","Onondaga County",53.61,40.78,59.68,15.3,11.7,80.9,4.6,3.6,89.9,33.1,54.242,0
"NY","Ontario County",42.45,51.07,48.22,17.7,2.6,94,4.3,1.2,91.8,31.7,56.479,1
"NY","Orange County",44.79,51.25,51.89,12.6,11.8,81.8,19.4,2.8,87.7,28.7,70.458,1
"NY","Orleans County",25.88,69.26,39.34,16.2,6.7,90,4.7,0.5,85.5,16.4,48.502,1
"NY","Oswego County",35.39,58.63,52.84,14.5,1.1,96.3,2.3,0.7,86.4,17.2,48.051,1
"NY","Otsego County",40.33,53.35,50.03,18.6,2.2,94.5,3.5,1.4,89.6,26.8,47.765,1
"NY","Putnam County",39.3,57.12,43.66,14.8,3.2,92.3,13,2.4,92.2,38.4,95.117,1
"NY","Queens County",75.5,22.1,78.78,13.6,20.8,49.1,28,25.8,80.1,30,57.001,0
"NY","Rensselaer County",45.52,48.39,54.81,15.2,7.3,87.5,4.5,2.5,90.3,28.6,59.432,1
"NY","Richmond County",40.41,57.18,49.91,14.6,11.9,77.1,18.1,8.3,88,29.7,72.569,1
"NY","Rockland County",51.2,46.11,52.79,14.8,13.1,77.7,17.1,6.7,87.5,40.4,84.951,0
"NY","Saratoga County",44.72,49.08,50.13,15.9,1.8,93.9,2.9,2.4,93.4,37.1,69.826,1
"NY","Schenectady County",50.09,44.25,56.66,15.6,11.3,79.8,6.6,4.5,90.4,29,56.061,0
"NY","Schoharie County",29.8,64.49,40.71,18.7,1.5,96.1,3.1,0.8,87.5,19.3,53.245,1
"NY","Schuyler County",32.78,61.49,44.94,19.2,1.2,96.7,1.7,0.4,89.1,16.9,46.976,1
"NY","Seneca County",40.66,52.79,53.72,17.4,5.4,92,3.1,0.8,84.8,19.2,47.618,1
"NY","St. Lawrence County",41.7,52.48,57.53,15.3,2.5,93.8,2.2,1.2,87.1,20.4,43.647,1
"NY","Steuben County",29.23,65.39,40.9,17.4,1.6,95.1,1.6,1.5,88.2,20.8,47.476,1
"NY","Suffolk County",44.26,52.48,50.83,15.2,8.3,85.2,18.2,4,89.9,32.9,87.763,1
"NY","Sullivan County",41.43,55.17,54.42,16.8,9.8,85.2,14.9,1.7,84.5,20.9,48.089,1
"NY","Tioga County",33.33,60.95,41.36,17.9,0.9,96.8,1.7,0.7,90.9,24.1,55.726,1
"NY","Tompkins County",67.7,25.56,68.24,12.3,4.4,81.5,4.7,10.4,93.1,49.3,51.393,0
"NY","Ulster County",51.87,42.73,59.79,17.4,6.8,88.1,9.8,2,88.7,29.9,58.59,0
"NY","Warren County",41.23,51.81,50.01,19.8,1.2,96.2,2.2,0.9,90.8,28,55.904,1
"NY","Washington County",36.78,57.01,49.83,17.3,3.4,94.6,2.5,0.5,87.6,18.3,52.361,1
"NY","Wayne County",33.82,59.93,44.35,16.5,3.3,93.7,4,0.7,88.7,20.9,52.601,1
"NY","Westchester County",64.91,32.14,60.38,15.6,16.1,74.4,23.7,6.2,87.6,45.4,81.946,0
"NY","Wyoming County",22.02,73,34.3,15.5,6.1,92,3.2,0.5,86.3,14.6,51.1,1
"NY","Yates County",35.87,57.72,47.66,18.4,1,97.2,2.2,0.5,85.6,23.2,49.335,1
"OH","Adams County",20.73,76.34,35.76,16.6,0.6,97.4,0.8,0.2,76.7,10.6,35.678,1
"OH","Allen County",28.71,66.89,36.31,15.9,12.4,83.7,2.8,0.8,88.4,17.2,42.823,1
"OH","Ashland County",23.51,71.32,33.93,17.3,0.9,97.1,1.2,0.6,87.1,19.3,46.548,1
"OH","Ashtabula County",38.16,57.16,54.96,17.4,3.8,93.4,3.8,0.5,85.1,12.6,40.516,1
"OH","Athens County",55.66,38.71,66.13,11.4,2.7,91.2,1.8,3.4,89.4,28.2,33.823,0
"OH","Auglaize County",16.73,79.31,24.71,17,0.5,97.7,1.5,0.5,91.4,17.1,52.239,1
"OH","Belmont County",28.33,67.88,44.78,18.9,4.2,93.8,0.9,0.4,87.7,14.4,41.534,1
"OH","Brown County",22.31,74.49,36.52,16.7,1,97.3,0.8,0.3,81.5,11,44.341,1
"OH","Butler County",33.67,62.01,36.14,13.2,8.1,86.5,4.5,2.8,88.9,27.4,56.61,1
"OH","Carroll County",24.39,70.8,41.62,19.3,0.6,97.6,1.2,0.3,85.1,11,43.779,1
"OH","Champaign County",25.5,69.98,39.1,16.6,2.3,94.8,1.5,0.5,87.4,17,49.157,1
"OH","Clark County",38.02,57.55,48.32,17.9,9,87.1,3.1,0.7,86.1,17.6,43.136,1
"OH","Clermont County",27.06,68.38,31.41,14,1.5,95.7,1.7,1.1,88.3,25.6,60.365,1
"OH","Clinton County",21.78,74.4,31.36,15.2,2.3,94.9,1.6,0.5,87.7,14.5,46.048,1
"OH","Columbiana County",27.12,68.68,42.93,18.3,2.5,95.6,1.5,0.4,86.5,12.6,42.3,1
"OH","Coshocton County",26.12,69.39,43.98,17.9,1.2,96.9,0.9,0.3,84.9,12.3,41.274,1
"OH","Crawford County",24.16,70.93,37.55,19.5,1,97.1,1.5,0.5,86.8,11.8,40.783,1
"OH","Cuyahoga County",65.84,30.84,68.84,16.4,30.3,64.4,5.4,3,87.5,29.7,43.804,0
"OH","Darke County",17.58,78.79,26.65,18.6,0.6,97.7,1.5,0.4,87,11.9,43.425,1
"OH","Defiance County",29.68,64.5,41.92,16.8,2.2,95.5,9.6,0.4,88.4,16.5,47.593,1
"OH","Delaware County",39.54,55.6,37.51,11.5,3.5,89,2.4,5.4,96,50.5,89.757,1
"OH","Erie County",42.72,52.55,54.8,19.7,8.8,87.3,4,0.7,89.3,21,46.498,1
"OH","Fairfield County",34.23,61.19,41.14,14.4,7.1,89.3,2.1,1.3,91.5,26,58.786,1
"OH","Fayette County",24.7,71.77,38.17,16.5,2.5,94.8,1.9,0.7,83.4,13.7,37.619,1
"OH","Franklin County",60.57,34.67,60.11,10.9,22.2,69.8,5.1,4.6,89.7,36.4,50.877,0
"OH","Fulton County",28.9,64.85,42.35,16.2,0.7,97.3,8.2,0.4,88.6,16.3,52.856,1
"OH","Gallia County",20.37,76,35.85,17.4,2.6,94.8,1.2,0.5,81.3,15.2,39.226,1
"OH","Geauga County",35.22,60.69,38.49,18,1.3,96.9,1.4,0.7,90.9,35.9,67.663,1
"OH","Greene County",35.19,59.66,38.27,15.6,7.3,86.6,2.7,3.1,92.4,36,58.08,1
"OH","Guernsey County",26.53,69.1,44.05,17.5,1.6,95.8,1,0.3,84.9,12.9,38.841,1
"OH","Hamilton County",52.55,43.03,51.79,14.2,26.1,69,2.9,2.4,88.6,33.7,48.593,0
"OH","Hancock County",26.75,67.52,34.89,16,1.8,94.4,5,1.8,91.7,25.7,49.589,1
"OH","Hardin County",23.89,71.09,36.94,14.7,1,96.6,1.5,0.7,86.8,13.4,40.415,1
"OH","Harrison County",23.91,72.18,41.36,19.6,2.2,95.8,0.8,0.2,85.7,9.2,39.002,1
"OH","Henry County",26.99,66.83,39.56,17.6,0.7,97.4,7.3,0.5,90.4,13.8,49.439,1
"OH","Highland County",20.15,76.28,33.63,17.1,1.5,96.4,0.9,0.3,82.2,11.4,39.091,1
"OH","Hocking County",29.67,66.19,48.3,17.1,0.7,97.4,0.9,0.3,86.7,12.7,42.089,1
"OH","Holmes County",16.32,79.26,22.62,12.5,0.5,98.7,0.9,0.1,55.2,8.5,45.477,1
"OH","Huron County",29.1,65.47,44.33,15.5,1.4,96.4,6.1,0.4,87.7,13.1,49.404,1
"OH","Jackson County",23.73,72.65,38.44,15.7,0.7,97,1,0.4,81.4,15.2,36.356,1
"OH","Jefferson County",30.25,65.94,46.28,19.5,5.5,91.9,1.4,0.4,89,14.7,40.577,1
"OH","Knox County",28.66,66.85,36.77,16.3,1,96.8,1.4,0.7,88.1,21.2,49.75,1
"OH","Lake County",39.95,55.53,48.33,18,3.9,93,4,1.4,91.2,24.9,56.018,1
"OH","Lawrence County",26.39,70.29,41.4,17.1,2.2,95.7,0.9,0.4,85,14.9,41.552,1
"OH","Licking County",33.2,62.15,41.67,15.2,3.8,92.9,1.7,0.9,89.2,21.9,55.114,1
"OH","Logan County",21.6,74.19,33.06,16.5,1.8,95.1,1.4,0.7,86.1,14.8,47.542,1
"OH","Lorain County",47.53,47.82,56.39,16.3,8.9,86.8,9.2,1.2,88.8,22.2,51.816,1
"OH","Lucas County",56.01,38.66,64.34,14.6,19.7,75.3,6.7,1.8,87.8,23.4,41.556,0
"OH","Madison County",27.83,67.56,38.86,13.9,6.6,90.4,1.7,1,85.7,17.6,54.956,1
"OH","Mahoning County",49.8,46.8,63.19,19.1,15.9,80.9,5.4,0.9,88.6,20.8,41.058,0
"OH","Marion County",30.21,64.58,45.14,15.9,6.4,91,2.4,0.6,85.5,12.4,42.572,1
"OH","Medina County",35.34,60.22,42.59,15.5,1.4,95.9,1.9,1.2,93.2,29.6,65.951,1
"OH","Meigs County",22.92,73,39.19,18,0.9,97.4,0.5,0.2,83.4,12.2,35.469,1
"OH","Mercer County",15.65,80.69,21.78,16.8,0.4,97.6,1.8,0.5,90.7,16.2,52.535,1
"OH","Miami County",24.93,70.55,31.29,17.3,2.2,94.3,1.5,1.4,88.4,19.7,52.04,1
"OH","Monroe County",24.63,71.51,44.59,21.7,0.5,97.9,0.5,0.1,86.4,10.4,40.573,1
"OH","Montgomery County",47.15,48.39,50.73,16.6,21.1,74,2.6,2.1,88.2,24.6,43.401,1
"OH","Morgan County",27.2,68.6,45.88,19.7,3,93.1,0.8,0.1,85.6,10.5,37.865,1
"OH","Morrow County",22.93,72.42,36.55,15.8,0.6,97.3,1.4,0.4,87.8,14.1,51.484,1
"OH","Muskingum County",30.17,65.13,45.41,16.7,4,92.6,1,0.4,87.1,14.2,40.524,1
"OH","Noble County",20.44,75.59,36.18,23.8,2.8,95.7,0.6,0.3,80.1,9.7,38.29,1
"OH","Ottawa County",37.42,56.98,51.12,22.1,1,97.1,4.9,0.4,91.5,20.3,53.202,1
"OH","Paulding County",23.39,71.92,38.54,17,1.1,96.7,4.5,0.3,88.6,12.1,44.861,1
"OH","Perry County",27.8,68.12,46.73,15,0.5,97.6,0.8,0.1,84.2,10.2,41.446,1
"OH","Pickaway County",26.56,69.21,39.82,14.5,3.7,94.1,1.3,0.4,84.9,16.1,54.003,1
"OH","Pike County",29.91,66.61,48.87,16.2,1.1,96.2,0.9,0.3,77.6,12.2,42.165,1
"OH","Portage County",42.54,52.7,51.44,14.7,4.5,91.6,1.6,1.9,91,25.1,52.697,1
"OH","Preble County",21.11,75.1,30.61,17.2,0.6,97.3,0.7,0.7,87.8,11.3,48.405,1
"OH","Putnam County",15.63,79.97,23.38,15.5,0.6,98.1,5.9,0.3,91.9,19.9,61.192,1
"OH","Richland County",29.08,66.63,38.93,18.1,9.5,87.6,1.7,0.7,86.2,14.9,41.835,1
"OH","Ross County",34.21,61.59,47.98,15.2,6.1,90.8,1.1,0.5,84.1,13.7,43.264,1
"OH","Sandusky County",35.4,58.36,49.78,16.9,3.2,93.8,9.5,0.5,88.6,13.7,46.14,1
"OH","Scioto County",29.85,66.66,48.07,16.8,2.7,94.6,1.2,0.4,81.3,14.2,35.379,1
"OH","Seneca County",30.82,62,44.5,16.3,2.6,94.6,4.8,0.7,89.4,15.3,43.764,1
"OH","Shelby County",17.93,78.53,26.22,14.8,2.2,94.6,1.6,1,88.2,14.5,50.427,1
"OH","Stark County",38.97,56.39,48.87,17.7,7.8,88.6,1.9,0.9,89.1,21.1,45.641,1
"OH","Summit County",51.98,43.82,56.73,16.2,14.8,79.9,1.9,2.8,90.3,29.6,49.669,0
"OH","Trumbull County",44.78,51.19,60.23,19.4,8.6,88.8,1.6,0.5,87.7,17,42.88,1
"OH","Tuscarawas County",29.67,65.12,43.95,17.9,0.9,96.9,2.4,0.3,86.7,15.2,43.739,1
"OH","Union County",28.38,66.34,34.26,11.3,2.7,92.4,1.5,3.2,92.2,27,65.086,1
"OH","Van Wert County",19.63,76.03,28.88,18,1,97,2.8,0.4,90.8,15.4,45.355,1
"OH","Vinton County",24.7,70.44,44.51,15.4,0.6,97.5,0.7,0.2,80.4,8.5,36.705,1
"OH","Warren County",28.91,66.47,29.54,13,3.5,90.1,2.6,4.7,92,37.9,72.487,1
"OH","Washington County",27.05,68.64,39.35,19.3,1.2,96.2,1.1,0.7,88.8,16,42.834,1
"OH","Wayne County",30.22,65.13,38.36,16.2,1.7,95.7,1.8,0.9,85.9,20,49.135,1
"OH","Williams County",25.31,69.11,40.76,17.4,1.2,96.8,4.1,0.6,89.3,12.8,43.089,1
"OH","Wood County",42.45,50.95,50.99,13.9,2.8,93.5,5.3,1.8,93.1,29.5,52.069,1
"OH","Wyandot County",23.89,70.66,38.64,17.9,0.4,97.6,2.7,0.7,89.6,12,44.448,1
"OK","Adair County",21.24,73.48,32.6,14.5,0.5,44.6,6.1,0.6,77.4,12.7,32.556,1
"OK","Alfalfa County",9.57,85.59,15.3,17.8,4.3,88.8,5,0.4,86.1,21.4,44.811,1
"OK","Atoka County",15.89,81.33,25.99,18,4,74.4,3.6,0.5,83.1,14.2,37.012,1
"OK","Beaver County",7.87,88.82,10.57,17.2,0.9,94.3,22.8,0.3,83.8,17.9,51.422,1
"OK","Beckham County",12.72,83.5,20.45,12.3,4.5,88.4,14.1,1,82,16.4,48.989,1
"OK","Blaine County",18.75,76.03,25.98,17.8,3.5,81.1,9.1,0.4,82.7,17,44.206,1
"OK","Bryan County",20.28,75.85,27.77,16.9,1.9,76.6,5.5,0.7,83,20.1,38.897,1
"OK","Caddo County",25.9,69.33,35.76,15.6,3,65,11.3,0.3,83.2,13.7,39.267,1
"OK","Canadian County",21.11,72.34,22.82,12,2.9,84.5,8,3.3,91.5,25.3,63.629,1
"OK","Carter County",21.59,74.2,28.66,15.6,7.1,75.8,6.7,1.1,85.7,17.1,41.401,1
"OK","Cherokee County",33.09,60.61,42.95,15.1,1.5,53.5,6.6,0.7,85.1,24.5,37.26,1
"OK","Choctaw County",19.63,77.54,29.49,19.4,11.2,64.4,3.7,0.4,80.5,14,30.201,1
"OK","Cimarron County",6.5,89.32,9.61,22.4,0.5,95.8,21.3,0.3,81.7,18.5,38.301,1
"OK","Cleveland County",35.48,57.14,37.03,11.9,4.9,80,7.9,4.4,90.9,31.4,54.989,1
"OK","Coal County",17.18,79.06,27.49,20.4,0.7,73.1,3.9,0.2,80.7,13.3,34.867,1
"OK","Comanche County",35.19,58.93,41.48,11,17.8,66.4,12.6,2.7,89,19.9,46.036,1
"OK","Cotton County",16.3,78.94,26.78,18.2,2.3,81.4,7.2,0.2,85.8,14.7,46.317,1
"OK","Craig County",21.62,74.06,32.96,18.7,3.3,66.7,3.2,0.6,83,12.5,39.236,1
"OK","Creek County",20.27,74.82,27.28,16.9,2.4,80,3.7,0.4,84.8,15.3,43.026,1
"OK","Custer County",19.96,74.24,24.06,13.1,3.4,84.1,16.5,1.5,85,27.8,44.972,1
"OK","Delaware County",21.08,75.23,29.34,23,0.5,67.1,3.5,1.2,84.7,16.1,36.588,1
"OK","Dewey County",9.88,87.44,14.54,19.4,0.5,88.9,6.1,0.9,87.5,19.5,46.488,1
"OK","Ellis County",8.49,88.17,12.55,20.2,0.7,94.5,7.5,0.2,88.3,23.9,47.344,1
"OK","Garfield County",20.24,73.75,23.77,15.2,3.4,85.9,11.4,1.4,85.7,21.7,44.53,1
"OK","Garvin County",17.59,78.27,26.97,17.1,2.8,82.3,7.6,0.8,83.3,15.4,38.245,1
"OK","Grady County",17.42,77.7,24.39,14.9,2.6,86.3,5.3,0.5,85.1,16.8,49.637,1
"OK","Grant County",13.05,83.05,19.01,20.6,1.2,93.3,4.3,0.2,90.1,22.1,46.625,1
"OK","Greer County",17.04,78.16,26.64,18.2,7.7,84.7,11.3,0.3,79.6,14.4,39.9,1
"OK","Harmon County",22.97,73.23,28.6,19.4,8.4,84.6,27.4,0.5,75.3,17.8,26.688,1
"OK","Harper County",8.82,88.01,12.06,17.8,0.2,95.9,20.2,0.2,85.4,16.1,46.117,1
"OK","Haskell County",18.63,78.09,27.69,19.8,0.7,75,4,0.7,78,11.4,35.334,1
"OK","Hughes County",21.24,74.85,32.57,18.8,5.8,67.7,4.7,0.3,77.3,10.9,34.619,1
"OK","Jackson County",18.87,76.47,24.67,13.7,7.8,83.9,22.6,1.6,84.2,20.1,42.824,1
"OK","Jefferson County",15.57,81.24,26.95,19.5,1.1,86.9,9.6,0.4,81.5,11.2,34.701,1
"OK","Johnston County",19.55,77.01,30.02,17.8,2.1,73.5,4.6,0.8,80.8,17.7,36.192,1
"OK","Kay County",22.23,72.45,28.68,18.1,2.3,81.3,7.2,0.6,86.4,19.5,41.012,1
"OK","Kingfisher County",12.79,84.13,15.76,15.1,1.6,91.2,14.9,0.4,86.2,18.2,54.666,1
"OK","Kiowa County",21.95,74.32,32.29,18.9,4.8,83.2,10.7,0.4,86,17.2,36.281,1
"OK","Latimer County",19.68,76.4,30.85,19.3,1.2,68.9,3.4,0.4,84,13.8,40.97,1
"OK","Le Flore County",18.87,77.6,29.43,16.9,2.3,77.7,6.6,0.6,80.5,12.9,36.542,1
"OK","Lincoln County",17.31,77.41,25.49,17,1.9,85.6,3.1,0.3,85.2,12.5,42.668,1
"OK","Logan County",22.37,71.84,27.59,15,9,82.4,5.6,0.7,89.4,24.5,53.591,1
"OK","Love County",19.41,77.11,29.8,18.3,2.1,84.3,14.6,0.7,83.4,14.4,43.26,1
"OK","Major County",9.12,86.5,14.18,18.7,0.9,92.9,9.1,0.4,87.4,16.6,49.905,1
"OK","Marshall County",19.96,76.58,27.16,20.8,1.8,81.2,16.2,0.4,79.3,14.4,37.319,1
"OK","Mayes County",21.79,73.51,33.36,17.1,0.6,67.9,3.2,0.4,84.3,15.3,42.751,1
"OK","McClain County",17.18,78.1,22.32,14.7,0.9,86.4,7.5,0.5,87.1,20.4,54.426,1
"OK","McCurtain County",16.8,80.7,24.22,17,8.7,67.2,5.5,0.6,80.8,13.9,31.79,1
"OK","McIntosh County",26.66,69.13,38.09,24.6,3.2,70.3,2.5,0.4,81.4,13,36.096,1
"OK","Murray County",19.66,75.53,29.93,19.1,1.7,78.1,5.6,0.4,82.8,19,44.151,1
"OK","Muskogee County",32.94,62.12,42.61,16,11,61.3,5.7,0.7,84.9,17.9,38.502,1
"OK","Noble County",18.5,76.12,24.69,17.6,1.8,84.3,3.3,0.5,87.3,21.5,44.842,1
"OK","Nowata County",17.51,78.38,30.52,18.9,2.3,69.2,2.7,0.1,84.2,13.8,39.43,1
"OK","Okfuskee County",23.98,70.96,34.95,17,8,64.2,4,0.2,80.1,11.1,35.17,1
"OK","Oklahoma County",41.18,51.69,41.67,12.5,15.7,71.4,16.2,3.4,85.8,29.6,45.215,1
"OK","Okmulgee County",31.45,64.11,41.26,17.3,8.6,65.7,3.7,0.4,85.4,13.9,39.156,1
"OK","Osage County",29.53,66.3,37.38,18.5,11.3,66.4,3.3,0.3,87.6,16.1,44.195,1
"OK","Ottawa County",24.18,71.37,35.17,18.1,1.2,69.7,5.3,0.7,83.6,13.9,36.473,1
"OK","Pawnee County",21.13,74.31,30.01,18.1,0.9,79.3,2.7,0.4,87.4,17,44.375,1
"OK","Payne County",31.66,59.98,35.83,11.1,3.9,80.9,4.5,4.5,90,35.9,36.812,1
"OK","Pittsburg County",21.47,73.86,30.86,18.1,3.6,73.3,4.6,0.5,83.3,15.3,41.252,1
"OK","Pontotoc County",24.52,70.34,30.6,15.7,2.5,70.8,4.8,0.8,86.7,28,41.881,1
"OK","Pottawatomie County",23.63,70.13,30.66,15.6,3.2,76.3,4.9,0.7,86.1,17.6,42.764,1
"OK","Pushmataha County",16.69,79.88,25.25,22.2,1,75.5,3.2,0.3,80.8,11.6,29.897,1
"OK","Roger Mills County",8.59,87.94,16.25,18.3,0.6,89.9,6.9,0.5,91.3,19.7,53.885,1
"OK","Rogers County",19.33,75.66,24.94,15.4,1.3,75.9,4.2,1.3,90.4,23,58.525,1
"OK","Seminole County",25.73,69.87,34.86,17,4.6,68.3,4.5,0.4,82.3,14.1,33.819,1
